file,Delay_samples,Delay_ms,Aligned_samples,SNR_dB,SSNR_dB,SI_SDR_dB,PESQ,STOI
p232_257.wav,0,0.0,27987,21.94989741835058,9.325827933241207,21.922255960230927,2.511356830596924,0.9982600036047571
p232_258.wav,0,0.0,44149,19.026221469068442,12.197684138303035,18.979159119002396,2.454810380935669,0.9640847705680845
p232_259.wav,0,0.0,62528,25.478261563638593,15.857123208081173,25.473822051586936,2.9945874214172363,0.9924694560508792
p232_260.wav,0,0.0,45705,18.999045781036834,9.02608872989355,18.947864638188324,2.734104633331299,0.9890247685118463
p232_261.wav,0,0.0,51026,15.45740286828032,9.298523248526248,15.356029039505852,1.964238166809082,0.9206406769091012
p232_263.wav,0,0.0,46853,13.161221438909848,7.4286540544897575,12.949790029224605,1.9081428050994873,0.8735532527750269
p232_264.wav,0,0.0,50604,22.877079659956003,15.996887664598916,22.855932556560106,3.188138008117676,0.9962414066511942
p232_265.wav,0,0.0,30096,18.852727562421315,9.16925363786128,18.821348263695118,2.4813506603240967,0.9341861644066567
p232_266.wav,0,0.0,37371,18.286750657884113,10.457748225138626,18.240145551310622,2.614213705062866,0.9303496664338677
p232_267.wav,0,0.0,53382,10.495709551349355,7.1620193336010605,10.089985203409942,1.4962602853775024,0.9085455285390289
p232_268.wav,0,0.0,34199,22.8266386693112,14.822958801603498,22.80879685303141,3.7243435382843018,0.9764796582647934
p232_269.wav,0,0.0,47328,24.70982440336831,17.61019987205595,24.74949098140319,3.3200974464416504,0.9812069892844973
p232_270.wav,0,0.0,48239,22.121996171534242,14.839772124468057,22.114321833553245,3.1011295318603516,0.9716382828458491
p232_271.wav,0,0.0,47738,22.029185464742636,13.280298248570098,22.02179713346718,2.5725834369659424,0.9681071347264607
p232_272.wav,0,0.0,33259,24.85543893666913,17.167810346325815,24.88141289833632,3.5764167308807373,0.9227955574296198
p232_273.wav,0,0.0,40864,20.51782244600235,11.382056928055304,20.481829818756488,2.5598297119140625,0.9536227859524463
p232_274.wav,0,0.0,48181,19.867991787989393,12.534010447722945,19.823073788193096,2.736933708190918,0.9240285961700884
p232_275.wav,0,0.0,49178,17.847928287417258,10.176023101754778,17.77734665139681,2.438629627227783,0.9522794773252439
p232_276.wav,0,0.0,41994,26.41107533283256,17.928568549368016,26.402300642675016,3.4902098178863525,0.9956524207624898
p232_277.wav,0,0.0,48727,23.242930117316728,15.019732453891086,23.234642893339952,2.803128957748413,0.9445828726226468
p232_278.wav,0,0.0,39485,24.621342276951257,12.18171781436759,24.620240910620154,3.2205424308776855,0.9847765775087852
p232_279.wav,0,0.0,37074,14.976021734989251,6.58685504655746,14.848542211739645,1.8033933639526367,0.8307386635047438
p232_280.wav,0,0.0,49073,20.39668473872399,12.25451049921629,20.40152312191338,2.8589184284210205,0.9254401229018084
p232_281.wav,0,0.0,29510,17.483159880430513,7.45807320207194,17.409172368361027,2.4425230026245117,0.8254597414285099
p232_282.wav,0,0.0,57415,20.316801249645668,13.84422949663882,20.32919217735944,2.7340590953826904,0.9563498359217559
p232_283.wav,0,0.0,28820,12.699114602195783,5.280871223531529,12.47134448297883,2.0523903369903564,0.8604021981545132
p232_284.wav,0,0.0,41854,23.479084802176615,12.960608235916244,23.475558513547252,3.1836812496185303,0.9939195769540516
p232_285.wav,0,0.0,34910,20.93715143595162,10.216042703611777,20.905011632969035,2.894122362136841,0.9567062884481674
p232_286.wav,0,0.0,36024,17.53231188683334,8.330524581241118,17.50210843094774,2.6507558822631836,0.944913470331066
p232_287.wav,0,0.0,34491,13.18852376759005,5.5533389504596355,12.977590998037552,2.0246832370758057,0.9342560243408813
p232_288.wav,0,0.0,26846,26.403453408061463,13.99529887463545,26.4111693612117,3.6555535793304443,0.9743960634573134
p232_289.wav,0,0.0,52324,26.21965758780781,16.38045120983961,26.215831557566776,3.6452863216400146,0.9992362115892149
p232_290.wav,0,0.0,29971,26.033006111845385,10.864250233810942,26.03082283205739,2.7509822845458984,0.9982772627275998
p232_291.wav,0,0.0,36578,24.433084758014708,12.11853820012548,24.42102765997122,2.818314790725708,0.9978259463048561
p232_292.wav,0,0.0,39841,24.92420550324209,11.255816895718572,24.92776941294915,3.017756700515747,0.9956752818562444
p232_293.wav,0,0.0,54632,22.00738753395033,13.774029511879345,21.98445834394951,2.610302209854126,0.970104534720813
p232_294.wav,0,0.0,55787,20.262760503831952,12.382235346448681,20.23004737857365,2.765556573867798,0.9664374965837299
p232_295.wav,0,0.0,49235,16.192141782671847,9.747494654066061,16.096896060456004,2.0313022136688232,0.9187589836888835
p232_296.wav,0,0.0,34752,24.698211468413195,15.467879106126029,24.721481066278432,3.0413997173309326,0.9484875939409311
p232_297.wav,0,0.0,34621,23.809429714787935,14.342003318947665,23.814701106225755,3.1498324871063232,0.9498903724638714
p232_298.wav,0,0.0,25605,21.343425628284677,9.015718776713335,21.312309693770217,2.356698513031006,0.9591151690424753
p232_299.wav,0,0.0,27110,22.38385407103599,10.24404353712679,22.407936186229776,2.597158908843994,0.9291694640788756
p232_300.wav,0,0.0,24508,22.504376477816884,9.6297540633762,22.480050094633786,3.268171787261963,0.8996947943900745
p232_301.wav,0,0.0,38101,21.28543759508066,10.295835612553228,21.260408633334002,2.7707250118255615,0.9877024500421362
p232_302.wav,0,0.0,27163,15.143735556590789,6.472758937138296,15.02923867921222,2.1742966175079346,0.8122919062740294
p232_303.wav,0,0.0,58766,11.611938137954919,6.415624076527677,11.30845786555202,1.8278453350067139,0.9029875492683074
p232_305.wav,0,0.0,23273,23.39850151937908,10.43581858711016,23.384049837057688,2.2473862171173096,0.9591673610420577
p232_306.wav,0,0.0,28742,18.924298886920077,8.7363550115918,18.869524869158607,2.368731737136841,0.8693397625043757
p232_307.wav,0,0.0,62602,16.411323484528758,7.653586353283263,16.317485879899337,1.6283544301986694,0.947745448121565
p232_308.wav,0,0.0,33193,13.59491624585141,6.5703579723574075,13.504062217960941,1.9393442869186401,0.8331236008858653
p232_309.wav,0,0.0,39622,27.67356984086331,19.32555497173204,27.701288745046536,3.895179271697998,0.9689475188435664
p232_310.wav,0,0.0,23233,21.44163445695802,10.769260540948826,21.415019571479753,2.35378098487854,0.9072706317955818
p232_311.wav,0,0.0,32372,23.06510590962072,12.157255488971428,23.047291859148466,2.9163317680358887,0.9585773439649026
p232_312.wav,0,0.0,44330,22.465925527815045,15.13149985613949,22.445263975582176,3.018253803253174,0.9687957380035331
p232_313.wav,0,0.0,34018,24.03602787508461,13.93934278311216,24.02540643703732,2.8224985599517822,0.9564175565840283
p232_314.wav,0,0.0,28477,21.226772178510288,10.752961282916614,21.19903893534163,2.325664520263672,0.9364849989674128
p232_315.wav,0,0.0,24622,22.89234890741479,10.946083548711544,22.875743451343897,2.6040377616882324,0.861755104188467
p232_316.wav,0,0.0,26107,16.579377602671563,6.92495989666511,16.487425049298505,1.5330350399017334,0.8085290220263818
p232_317.wav,0,0.0,38477,26.680908663602807,15.765899334760224,26.677368206073552,3.5070960521698,0.9959576113029771
p232_318.wav,0,0.0,38254,25.06653096894719,15.315220560685924,25.071845202340754,3.048794746398926,0.9915660100161039
p232_319.wav,0,0.0,39552,25.355735896113806,16.691234596066028,25.390165363265986,3.381491184234619,0.963453745643136
p232_320.wav,0,0.0,31701,19.34717417321823,11.819068364747663,19.305871250694032,2.481806516647339,0.8857488310580969
p232_321.wav,0,0.0,40921,24.170905088859826,14.859212837095411,24.159956794411794,3.02072811126709,0.9946148606855231
p232_322.wav,0,0.0,42712,21.064868912963412,10.795475027173625,21.035664318303013,2.100640058517456,0.9192118585239492
p232_323.wav,0,0.0,33957,16.674142552175756,9.104261286462176,16.583943225981887,2.2475316524505615,0.9685159154893729
p232_324.wav,0,0.0,40951,14.743702332305489,7.6783797835658945,14.597120489729964,2.263031244277954,0.9574969394501774
p232_325.wav,0,0.0,28114,22.49119289826028,9.003108002874905,22.490093002928827,1.7507245540618896,0.9708310790056016
p232_326.wav,0,0.0,26411,17.78624904759176,8.098887888822178,17.722613624833098,2.381147861480713,0.8525072450466448
p232_327.wav,0,0.0,38122,18.191964198798477,10.350606532314565,18.14126780236428,2.7180826663970947,0.9864499120781223
p232_328.wav,0,0.0,42486,11.536974853118387,6.609497761588487,11.240758825435178,2.023893117904663,0.863448317198585
p232_329.wav,0,0.0,31848,26.370003553356195,13.883932814212338,26.44162055256087,2.949007034301758,0.9988578919996222
p232_330.wav,0,0.0,35411,24.295444040393427,12.273223751912248,24.28215247179487,2.5762557983398438,0.976626880345118
p232_331.wav,0,0.0,36650,28.002161056549546,17.188581190136563,28.0376071286718,3.225621223449707,0.9796610185323454
p232_332.wav,0,0.0,34309,24.017844346755908,12.580370653393674,24.009598565692073,2.0467185974121094,0.9971150464884188
p232_333.wav,0,0.0,31927,24.433538257750943,12.245538286909687,24.43366256639767,3.063565492630005,0.9530769030213171
p232_334.wav,0,0.0,49287,22.738045373408614,13.562931527785318,22.719554352094523,2.7409284114837646,0.9927669809807348
p232_335.wav,0,0.0,33467,18.57241048757627,9.616091861215304,18.525446942182555,2.0882039070129395,0.936582906859798
p232_336.wav,0,0.0,46629,16.71199665271677,8.31525236475188,16.63459443574209,1.8745229244232178,0.9167339498974137
p232_337.wav,0,0.0,45675,26.767176033924386,18.680547454343678,26.75887690569401,3.683455228805542,0.997823830653604
p232_338.wav,0,0.0,36971,17.199794053310733,12.232510419544658,17.118248404146005,3.0846571922302246,0.9948288108729789
p232_339.wav,0,0.0,31445,22.842852797661173,8.504620830834883,22.82613399194288,2.943030834197998,0.9971667056504164
p232_340.wav,0,0.0,23058,22.188027800019192,8.028791667968056,22.17011905438919,1.9836969375610352,0.9579145563966549
p232_341.wav,0,0.0,41600,21.65630422405872,11.283151469009843,21.631028283103415,2.00335955619812,0.9747026750629486
p232_342.wav,0,0.0,41965,16.276454624156038,9.986285273110397,16.17354884261061,1.4954355955123901,0.9161201818410801
p232_343.wav,0,0.0,62098,17.32685670526034,8.940280059980628,17.25450559369265,1.8100351095199585,0.9189972352927223
p232_344.wav,0,0.0,25305,12.114323015083324,4.971817729233695,11.913962347804796,2.0734269618988037,0.9205049717795535
p232_346.wav,0,0.0,31245,23.364832702104763,12.149290042992272,23.395791795517304,3.010392665863037,0.9511971107136578
p232_347.wav,0,0.0,52713,21.48394020999341,13.508678854840694,21.45301872638314,2.8719754219055176,0.994686726080791
p232_348.wav,0,0.0,43924,16.72944461358272,10.932414663260646,16.643576495627443,2.35192608833313,0.9696816433798198
p232_349.wav,0,0.0,42536,15.620213287070058,9.508055718455806,15.514668203898248,2.2943592071533203,0.9544042697709347
p232_350.wav,0,0.0,44320,28.6078716754133,16.085014130732706,28.615813626702625,4.268850326538086,0.9823255510697259
p232_351.wav,0,0.0,29922,24.244270557922526,12.628218691045022,24.258734885807463,3.116016149520874,0.9658827258249297
p232_352.wav,0,0.0,29458,23.4151233120205,11.822977672048335,23.399740674150568,2.749985694885254,0.9934237217712723
p232_353.wav,0,0.0,38623,22.386111294728362,11.444367742782356,22.412459967433648,2.424286127090454,0.995171635557412
p232_354.wav,0,0.0,26966,20.162140681056563,11.629775637359769,20.130246720671167,3.0742318630218506,0.8891270763931526
p232_355.wav,0,0.0,49722,22.450259997497703,15.554695803856665,22.45711269982278,2.9813647270202637,0.9835427822129669
p232_356.wav,0,0.0,47402,19.573884141642722,11.385613057094844,19.533129365137295,2.429807186126709,0.9563388249116043
p232_357.wav,0,0.0,35453,20.72101562887439,12.42537036443716,20.712957509394702,2.78527569770813,0.9774112416033599
p232_358.wav,0,0.0,27824,24.580609737250864,14.249282492059578,24.5754788379422,3.2053439617156982,0.9109638840202697
p232_359.wav,0,0.0,23561,22.566677929542777,11.641838390991765,22.548172027121204,3.4388527870178223,0.878547691335607
p232_360.wav,0,0.0,43725,21.46266596176218,13.693749669060397,21.444624821316328,2.6928117275238037,0.9428446676717693
p232_361.wav,0,0.0,30964,23.302914710748244,9.407302813738937,23.293874690772306,2.649651527404785,0.9978496834787002
p232_362.wav,0,0.0,46001,23.369039336673843,14.245950671832514,23.371163637236737,3.03690242767334,0.9945312042658252
p232_363.wav,0,0.0,53221,21.256072996061764,12.205771627932565,21.233372990157445,2.9109039306640625,0.9888016376729521
p232_364.wav,0,0.0,39540,18.28910678170479,10.88847527107932,18.22576896911223,2.7524044513702393,0.9845992601715811
p232_365.wav,0,0.0,35569,16.474197160215702,8.248111226314174,16.377564741855494,2.1235954761505127,0.8919965939821399
p232_366.wav,0,0.0,31626,21.521822833684165,12.2382524316643,21.57685946585273,3.2716164588928223,0.995971465428887
p232_367.wav,0,0.0,29237,22.166391217795155,11.830316213337195,22.192707327169792,2.8995015621185303,0.913299868298203
p232_368.wav,0,0.0,31804,19.456704806623037,10.655382802047589,19.426331727126325,2.770111560821533,0.9132918795633568
p232_369.wav,0,0.0,52143,16.860995264588617,10.71685023121254,16.77492544532744,2.645905017852783,0.9808959109923603
p232_370.wav,0,0.0,25777,26.66484412419289,15.628434397928066,26.680003112886457,2.9519543647766113,0.9805829513907354
p232_371.wav,0,0.0,29582,26.91205307865821,14.067474482800447,26.943894688183857,2.853241205215454,0.9988512783771671
p232_372.wav,0,0.0,53940,21.520125321447523,13.31529081956891,21.49599517377822,2.479926824569702,0.9362992379671999
p232_373.wav,0,0.0,52039,23.12889740763227,15.80025924722539,23.15810362417785,3.072704553604126,0.9971387402939661
p232_374.wav,0,0.0,46693,23.10100313316226,14.392482178134129,23.08411364546231,2.7532877922058105,0.9911437611217292
p232_375.wav,0,0.0,40833,20.855084934271304,11.616872678226109,20.820043939968222,2.857611656188965,0.9921170785294076
p232_377.wav,0,0.0,47469,21.032966686326482,12.424616259227301,21.021971280570245,2.762688159942627,0.9869889118616846
p232_378.wav,0,0.0,56816,17.790776173807174,10.679724790346668,17.72263639109509,2.0740370750427246,0.978960734800193
p232_379.wav,0,0.0,42549,24.540587977362375,15.379362949852945,24.545568087267476,3.1988418102264404,0.9855076234221919
p232_380.wav,0,0.0,45160,23.25125081335909,15.731261504046975,23.23376516812244,2.9032397270202637,0.9776216514758983
p232_381.wav,0,0.0,32568,22.676956353946846,13.329214778413185,22.660700683024608,2.831254005432129,0.9437162817150775
p232_382.wav,0,0.0,30370,21.76579233280835,12.047363871631475,21.740581991374896,2.9214248657226562,0.9376714217814464
p232_383.wav,0,0.0,26794,22.586790702197256,10.62387312333515,22.591824486820222,2.741361618041992,0.9939356051137758
p232_384.wav,0,0.0,28156,18.03881216203089,8.53174076593821,18.00001018090337,1.8677427768707275,0.8600725641558198
p232_385.wav,0,0.0,48111,18.7334078491722,10.371082867189354,18.685490397630318,2.267301559448242,0.9097068724270391
p232_386.wav,0,0.0,35896,10.762774014436784,4.776950338909737,10.385810804139686,1.7891459465026855,0.8159257944776221
p232_387.wav,0,0.0,48054,21.21116391364895,13.28674376001645,21.180053805984794,3.3533599376678467,0.9920142043849843
p232_388.wav,0,0.0,40513,18.696429758784873,10.65490063503419,18.650886264293728,2.278064489364624,0.8773748238822725
p232_389.wav,0,0.0,33671,19.037289268868175,9.553689291464595,18.99098820017148,1.6872937679290771,0.9501434024017076
p232_390.wav,0,0.0,29483,15.201546892582341,8.566761163999319,15.09066948944988,1.740640640258789,0.9175324150098364
p232_391.wav,0,0.0,29153,25.229045176374786,13.733686700054424,25.227065590732177,3.5082976818084717,0.9889081599052546
p232_392.wav,0,0.0,51536,25.711777761016073,17.900627780406463,25.731145616252626,3.476926803588867,0.9591433816382484
p232_393.wav,0,0.0,52421,24.20779573879202,14.915388450865498,24.205593651051824,3.076795816421509,0.9988636054497129
p232_394.wav,0,0.0,50978,24.451469922652265,16.062018850237052,24.456344106105586,3.0183820724487305,0.9976312807992713
