file,Delay_samples,Delay_ms,Aligned_samples,SNR_dB,SSNR_dB,SI_SDR_dB,PESQ,STOI,Input_SNR_dB,Input_SSNR_dB,Input_SI_SDR_dB,Input_PESQ,Input_STOI
p264_seq0103.wav,0,0.0,197965,21.633855866757067,14.889534484505818,21.60587234783778,2.656841993331909,0.7767190526712656,15.500617666757357,7.574693146888199,15.500130365618084,1.7375191450119019,0.7430760323573012
p264_seq0104.wav,0,0.0,165280,15.015179796298344,6.350386324682039,14.883019482818403,1.6291460990905762,0.743799709337444,1.5367932435296012,-1.4204981222845152,1.515222898584955,1.0925354957580566,0.6506869873532717
p264_seq0105.wav,0,0.0,181266,14.847516865724907,13.282337657753981,14.721882183696506,1.4911961555480957,0.7044021431511938,0.1668409322966344,3.9787333242684797,0.13370571068438597,1.1573911905288696,0.6279378488650312
p264_seq0106.wav,0,0.0,205277,16.846675133347013,9.052001398886803,16.759854956940163,1.813915729522705,0.76743916381385,5.945207092303741,1.3878323733280615,5.91832443780962,1.3194621801376343,0.7000172566293176
p264_seq0107.wav,0,0.0,168000,11.994047164149954,5.722398684881168,11.744469751168648,1.5122663974761963,0.7599836197178533,-0.21035547069175103,-2.6473600653852962,-0.20467927107178183,1.1120120286941528,0.6682186278625205
p264_seq0108.wav,0,0.0,220094,32.81462732275007,22.885720726076777,32.815013276135666,3.8284411430358887,0.9610410200433342,31.784770139593807,21.714787709748727,31.784052477683396,3.2809414863586426,0.9357752673680413
p264_seq0109.wav,0,0.0,160029,18.348534027572885,9.851466715127533,18.295302969730542,2.1435046195983887,0.8437558260313209,10.750915768674286,3.4347572668394606,10.749162469606567,1.4784597158432007,0.8239731784101724
p264_seq0110.wav,0,0.0,210489,20.52104249425455,10.931944259551,20.49425433426489,2.783172130584717,0.8291245754505305,9.718199900536623,1.414414254511991,9.708253332325537,1.4987614154815674,0.8237513405068284
p264_seq0111.wav,0,0.0,202560,41.76936844774708,29.54496334642294,41.791622831940465,4.097192287445068,0.9668461282706016,39.89395713697241,31.23450297926526,39.89421029254309,3.8290672302246094,0.9592506354647716
p264_seq0112.wav,0,0.0,192172,18.239189177125674,8.139723491603867,18.190341363899634,2.3835177421569824,0.8329915304989283,-3.1373327697822906,-2.767576076921771,-3.070062419005466,1.1409697532653809,0.8116788464492596
p264_seq0113.wav,0,0.0,180640,7.763293934598792,1.3711130418994237,7.071792867682126,1.2867165803909302,0.5966126037108505,-1.9001879050879529,-5.882580052656748,-1.9253195241266203,1.143918752670288,0.5721216983069407
p264_seq0114.wav,0,0.0,169398,20.704758930847106,15.444402130212849,20.690582167687836,3.424185037612915,0.9506339481007701,17.666707563385103,14.22009454286989,17.66395565448298,2.6547224521636963,0.9176780070743409
p264_seq0115.wav,0,0.0,240202,14.289295710437585,5.386949271338166,14.15926773540735,1.9889886379241943,0.7222041485582158,-1.2757283048470136,-5.566271274976796,-1.2688938948833948,1.1036537885665894,0.6791528575564594
p264_seq0116.wav,0,0.0,169920,15.683023722229096,9.991895980326985,15.636761898416594,2.2695932388305664,0.8429284243657407,0.27531467453406355,0.5048584438370789,0.2562565947808392,1.1838209629058838,0.8066369375383513
p264_seq0117.wav,0,0.0,200000,21.332108866729058,12.618947035777156,21.303711245410582,2.508984088897705,0.8035876425698304,12.203768600583748,3.1120641063682104,12.208868574662237,1.5573112964630127,0.7708574245508123
p264_seq0118.wav,0,0.0,194080,37.593058466388754,25.334096961612804,37.60814181503811,4.132052421569824,0.9517981920792473,37.489871174412826,25.741852091346225,37.49353888596049,3.9231228828430176,0.9428462543357983
p264_seq0119.wav,0,0.0,187040,11.64874954846496,5.287867417010682,11.35220996163403,1.5179840326309204,0.7356106504090139,-0.0356516307514209,-4.5992488345574065,-0.08706641498961615,1.058487892150879,0.643233785309079
p264_seq0120.wav,0,0.0,182560,24.182204487037144,14.150264249488572,24.170873951638598,2.7238636016845703,0.7644159475432976,15.43503967120114,8.800924089579725,15.43800447816826,1.8584946393966675,0.7037301893896719
p264_seq0121.wav,0,0.0,188331,39.17713242251725,28.630309437155724,39.20504443719362,4.323099136352539,0.9863839449665673,41.040582346241564,29.569329658007202,41.040392535861265,4.369036674499512,0.9877568430311944
p264_seq0122.wav,0,0.0,173440,33.75133453343262,25.35519875651162,33.75262992465737,3.536799192428589,0.92416214385884,32.56743126649167,24.652050240831855,32.5677843711842,2.8732919692993164,0.906186403122899
p264_seq0123.wav,0,0.0,188677,31.85631156027686,20.96547112121479,31.854257863472938,3.473681688308716,0.8937435813682826,29.50915414568005,17.788505067929623,29.50969970033608,2.5983612537384033,0.8371133308468388
p264_seq0124.wav,0,0.0,160093,31.47653092214695,21.327039414416323,31.473952012019303,3.4646129608154297,0.9106000546722343,29.751581477306747,18.933958621431806,29.754857977588827,2.6433463096618652,0.8790096155019023
p264_seq0125.wav,0,0.0,204800,25.709515359880676,16.900415179111356,25.703599358078428,3.379197359085083,0.898220807135717,22.49492584918879,14.377645931384448,22.496182256833276,2.5469982624053955,0.8708762273533491
p264_seq0126.wav,0,0.0,188465,41.24509312717149,27.092531900225985,41.26443760616199,4.261710166931152,0.9521405954329651,39.30089367126762,26.35403655968526,39.30216511795517,3.617574691772461,0.9046222852527008
p264_seq0127.wav,0,0.0,221267,25.4137603861407,22.244564800090387,25.402934026776766,2.769437551498413,0.8990364257761116,18.160090426298098,18.08624184408417,18.15977236991013,1.7382128238677979,0.8839982218194766
p264_seq0128.wav,0,0.0,177135,24.795167752492063,12.947381054358395,24.787758373174782,3.163846254348755,0.8308942814675803,18.275510513145864,7.2685123337271875,18.274049732483427,2.0133326053619385,0.8382615417154422
p264_seq0129.wav,0,0.0,174341,18.37598684145274,10.981247608890502,18.318714162713235,2.250908851623535,0.726375411135942,7.5752404580554735,0.5077254257425114,7.600361568765834,1.3823678493499756,0.6725514774312045
p264_seq0130.wav,0,0.0,169120,38.72670598422164,25.673769788221744,38.74916785779742,4.371816635131836,0.9799878886401235,39.12156258350488,25.69275950437538,39.12126116098178,4.266165733337402,0.978260513721126
p264_seq0131.wav,0,0.0,168301,13.943068149629097,7.9158844701445705,13.796278841475946,1.7606167793273926,0.8363121777752972,-2.389673789953936,-0.8801922653689823,-2.447674311007507,1.1828001737594604,0.8139574040380141
p303_seq0000.wav,0,0.0,213280,42.318034023720735,31.790069819615287,42.372729901217525,4.296489238739014,0.9871800442026595,42.058681795804674,32.659839822381116,42.058852792731585,4.172547340393066,0.9907094400629202
p303_seq0001.wav,0,0.0,195200,15.559564533394001,9.674609233747917,15.441728082482847,1.7061270475387573,0.8275160671320475,8.589005047890643,1.510268486249602,8.598811346899192,1.1584216356277466,0.7559790736622494
p303_seq0002.wav,0,0.0,167680,41.37781667586461,29.61171599363354,41.439028231568344,4.29252290725708,0.9647212652760603,41.3160587734102,29.47447604134423,41.31633610008499,4.119750022888184,0.972305223155556
p303_seq0003.wav,0,0.0,213760,10.489651803977617,5.590987772414084,10.09235705907924,1.3558776378631592,0.8274331829221234,2.541005226721053,-1.7258868793436104,2.563840489488383,1.1251156330108643,0.7696786438522936
p303_seq0004.wav,0,0.0,163840,29.818707031579144,20.46560910241223,29.843024882839906,3.9093003273010254,0.9661996996289536,27.63733844172059,18.22980874212182,27.637377108686984,3.368783712387085,0.9681400629798093
p303_seq0005.wav,0,0.0,244640,40.58108930261,27.310468598236234,40.605548354603734,4.161163806915283,0.9672824494840201,39.86363047508863,26.159012269521874,39.864124023896245,3.5999200344085693,0.960187367337581
p303_seq0006.wav,0,0.0,219200,11.375897857364027,6.05546722158076,11.060976589525634,1.3042471408843994,0.8321176920821879,3.320758210878566,-1.4816386527524663,3.3410462664955554,1.1201876401901245,0.7797875038483907
